-2.62774e-18,2.94534e-35,-1.69844e-17,1.5,2,3.40997,1.49484,3.06485,-0.039469,-0.0809229,0,0,1.49484,3.06485,1.07819,3.76005,1.40997,1,0.666667,4.69988,0,0.3,1
0.00427399,0.000174382,0.0613333,1.5,2,3.40904,1.47115,3.07748,-0.0348644,-0.0819326,0,0,1.47115,3.07748,-0.744088,4.03248,1.40904,1,0.666667,-0.00923291,0,0.0999596,1
0.0184523,0.00157641,0.128,1.5,2,3.40232,1.4921,3.0682,-0.023856,-0.0864663,0,0,1.4921,3.0682,-0.71751,4.03782,1.40232,1,0.666667,-0.0614638,0,0.109376,1
0.042374,0.0055259,0.194667,1.5,2,3.38774,1.5193,3.05437,-0.00656673,-0.0955033,0,0,1.5193,3.05437,-0.681085,4.04518,1.38774,1,0.666667,-0.14891,0,0.0979003,1
0.0757189,0.0133201,0.261333,1.5,2,3.3667,1.553,3.0386,0.0172294,-0.106459,0,0,1.553,3.0386,1.16159,3.79352,1.3667,1,0.666667,-0.235908,0,0.089177,1
0.118038,0.026222,0.328,1.5,2,3.33847,1.59237,3.02151,0.0467054,-0.118699,0,0,1.59237,3.02151,1.18589,3.7001,1.33847,1,-0.666667,-0.282085,0,0.100071,1
0.169873,0.0421929,0.266667,1.5,2,3.3016,1.60275,3.01666,0.0837687,-0.136549,0,0,1.60275,3.01666,1.21549,3.75681,1.3016,1,-0.666667,-0.368518,0,0.100064,1
0.232383,0.0569921,0.2,1.5,2,3.26286,1.58759,3.0251,0.133887,-0.15873,0,0,1.58759,3.0251,1.17474,3.69007,1.26286,1,-0.666667,-0.38778,0,0.0999121,1
0.3056,0.0692529,0.133333,1.5,2,3.22431,1.5841,3.02925,0.196283,-0.183839,0,0,1.5841,3.02925,1.18111,3.75547,1.22431,1,-0.666667,-0.385505,0,0.0999909,1
0.389419,0.077607,0.0666667,1.5,2,3.18776,1.59288,3.02947,0.27154,-0.21153,0,0,1.59288,3.02947,1.14908,3.59701,1.18776,1,-0.666667,-0.365362,0,0.100041,1
0.483601,0.080692,-5.26087e-12,1.5,2,3.15111,1.56135,3.04177,0.364274,-0.247155,0,0,1.56135,3.04177,1.11942,3.68654,1.15111,1,-0.666667,-0.365872,0,0.100158,1
0.583499,0.07736,-0.0666667,1.5,2,3.12322,1.53929,3.05074,0.468196,-0.281341,0,0,1.53929,3.05074,2.29143,3.18152,1.12322,1,-0.666667,-0.278738,0,0.100056,1
0.682981,0.0673785,-0.133333,1.5,2,3.10405,1.6236,3.02549,0.562999,-0.30995,0,0,1.6236,3.02549,1.1312,3.40903,1.10405,1,0.666667,-0.191871,0,0.0999013,1
0.78241,0.0568771,-0.072,1.5,2,3.08848,1.5883,3.03836,0.67503,-0.340388,0,0,1.5883,3.03836,1.08661,3.44839,1.08848,1,0.666667,-0.155769,0,0.0999982,1
0.882317,0.0530121,-0.00533333,1.5,2,3.07151,1.58922,3.04207,0.783701,-0.363978,0,0,1.58922,3.04207,1.08533,3.5678,1.07151,1,0.666667,-0.169846,0,0.0999161,1
0.982259,0.0558112,0.0613333,1.5,2,3.04398,1.64037,3.0278,0.883668,-0.389419,0,0,1.64037,3.0278,1.13396,3.54985,1.04398,1,-0.666667,-0.273579,0,0.100606,1
1.08218,0.0592599,0.00133333,1.5,2,3.0215,1.70645,3.01557,0.983319,-0.408912,0,0,1.70645,3.01557,1.19481,3.41241,1.0215,1,0.666667,-0.225678,0,0.0996144,1
1.18212,0.062203,0.0626667,1.5,2,3.00232,1.67297,3.02413,1.10075,-0.428782,0,0,1.67297,3.02413,1.14728,3.44369,1.00232,1,0.666667,-0.191902,0,0.0999694,1
1.28164,0.0717865,0.129333,1.5,2,2.98014,1.67526,3.02582,1.21298,-0.443518,0,0,1.67526,3.02582,2.36061,3.27976,0.980141,1,0.666667,-0.222213,0,0.0998058,1
1.3803,0.0879785,0.196,1.5,2,2.95344,1.72848,3.02082,1.31587,-0.454774,0,0,1.72848,3.02082,1.19292,3.40851,0.953436,1,-0.666667,-0.266696,0,0.100132,1
1.47888,0.104686,0.134667,1.5,2,2.9253,1.79909,3.01241,1.41597,-0.46656,0,0,1.79909,3.01241,1.26633,3.37755,0.925301,1,-0.666667,-0.28157,0,0.0999231,1
1.57835,0.1148,0.068,1.5,2,2.90676,1.78638,3.01411,1.53589,-0.476919,0,0,1.78638,3.01411,2.44578,3.32873,0.90676,1,0.666667,-0.185354,0,0.10003,1
1.67787,0.124394,0.129333,1.5,2,2.89259,1.80857,3.01402,1.65042,-0.4824,0,0,1.80857,3.01402,1.27077,3.25453,0.892585,1,0.666667,-0.141531,0,0.100152,1
1.77653,0.140586,0.196,1.5,2,2.8757,1.81518,3.01602,1.76814,-0.483662,0,0,1.81518,3.01602,1.2608,3.3143,0.875696,1,0.666667,-0.168957,0,0.0999626,1
1.87389,0.163315,0.262667,1.5,2,2.85265,1.82164,3.01548,1.88575,-0.483931,0,0,1.82164,3.01548,2.4175,3.26192,0.852646,1,0.666667,-0.23004,0,0.1002,1
1.96953,0.192479,0.329333,1.5,2,2.82752,1.8773,3.01849,1.99146,-0.479643,0,0,1.8773,3.01849,1.32236,3.27167,0.82752,1,-0.666667,-0.252087,0,0.0996727,1
2.06501,0.222143,0.268,1.5,2,2.80302,1.90096,3.02036,2.1058,-0.473644,0,0,1.90096,3.02036,2.47804,3.29929,0.803018,1,0.666667,-0.24463,0,0.100158,1
2.16064,0.251317,0.329333,1.5,2,2.78139,1.97295,3.02637,2.20913,-0.465656,0,0,1.97295,3.02637,1.43153,3.2043,0.781389,1,0.666667,-0.216608,0,0.0998548,1
2.25412,0.286788,0.396,1.5,2,2.75443,2.02895,3.032,2.31506,-0.456287,0,0,2.02895,3.032,1.50679,3.13766,0.75443,1,-0.666667,-0.269344,0,0.100091,1
2.34741,0.322746,0.334667,1.5,2,2.72847,2.05393,3.03539,2.43039,-0.444309,0,0,2.05393,3.03539,1.52426,3.1607,0.728469,1,-0.666667,-0.259064,0,0.10021,1
2.44288,0.35242,0.268,1.5,2,2.71636,2.00133,3.03265,2.57027,-0.420795,0,0,2.00133,3.03265,2.52843,3.33125,0.716362,1,0.666667,-0.121494,0,0.0996499,1
2.53851,0.381595,0.329333,1.5,2,2.70293,1.98258,3.02674,2.70245,-0.39843,0,0,1.98258,3.02674,2.49399,3.31583,0.702934,1,0.666667,-0.134007,0,0.100207,1
