-4.06413e-19,1.53638e-36,-5.78256e-18,0.5,2,2.00729,0.0700588,2.00607,-0.0171966,-0.492408,0,0,0.0700588,2.00607,-0.282985,2.01358,0.00729179,1,1,0.0145836,0,0.5
0.018929,0.0024717,0.195,0.5,2,2.00458,0.0828551,2.00603,0.00313002,-0.492697,0.00313002,-0.492697,0.0828551,2.00603,-0.270571,2.01831,0.00457883,2,-1,-0.0132305,0.0513723,0.205053
0.0776548,0.00821861,0.009,0.5,2,1.99704,0.164224,2.00338,0.0558521,-0.494268,0.00313002,-0.492697,0.164224,2.00338,-0.187787,2.02024,-0.00295925,1,-1,-0.0369753,0.0112114,0.203868
0.171619,-0.000712712,-0.191,0.5,2,2.0043,0.204627,2.00331,0.163455,-0.496348,0.163455,-0.496348,0.204627,2.00331,0.594271,1.99737,0.00429797,2,1,0.0365824,0.0604748,0.19838
0.270946,-0.0107665,-0.001,0.5,2,2.01606,0.272967,2.00529,0.27046,-0.494705,0.163455,-0.496348,0.272967,2.00529,0.664677,2.00402,0.0160608,1,1,0.057212,0.0542174,0.205601
0.37029,-0.00089912,0.199,0.5,2,2.00668,0.42626,2.005,0.356531,-0.494026,0.356531,-0.494026,0.42626,2.005,0.0722049,2.01732,0.00668097,2,-1,-0.0464166,0.0502629,0.20208
0.469513,0.010142,0.011,0.5,2,1.99255,0.551907,2.00099,0.44853,-0.496871,0.356531,-0.494026,0.551907,2.00099,0.201192,2.01309,-0.007447,1,-1,-0.0701654,0.0258212,0.201352
0.568951,0.00126858,-0.189,0.5,2,1.99969,0.597885,2.00075,0.561712,-0.498988,0.561712,-0.498988,0.597885,2.00075,0.244915,2.00838,-0.000308871,2,1,0.0350303,0.0238197,0.20377
0.66826,-0.00897206,-0.003,0.5,2,2.01169,0.674301,2.0027,0.666794,-0.497284,0.561712,-0.498988,0.674301,2.0027,0.319367,2.00505,0.0116858,1,1,0.0585271,0.0175126,0.204943
0.767624,0.000696599,0.197,0.5,2,2.00254,0.827482,2.00234,0.752755,-0.496543,0.752755,-0.496543,0.827482,2.00234,0.474985,2.00983,0.00253844,2,-1,-0.0458774,0.0703848,0.199388
0.866848,0.0117314,0.011,0.5,2,1.98848,0.949074,1.99851,0.845697,-0.499349,0.752755,-0.496543,0.949074,1.99851,0.599095,2.01044,-0.011518,1,-1,-0.0701352,0.0310763,0.200419
0.966287,0.00285793,-0.189,0.5,2,1.99566,0.995162,1.99831,0.958989,-0.501424,0.958989,-0.501424,0.995162,1.99831,0.642927,2.00577,-0.00433505,2,1,0.0353865,0.0801987,0.202985
1.06563,-0.00699718,0.001,0.5,2,2.00743,1.0286,2.00009,1.07472,-0.499486,0.958989,-0.501424,1.0286,2.00009,1.41872,2.00722,0.00742769,1,1,0.0536542,0,0.219232
1.16496,0.00306886,0.201,0.5,2,2.00153,1.07708,2.00267,1.18684,-0.494916,1.18684,-0.494916,1.07708,2.00267,1.46322,2.00266,0.00153494,2,-1,-0.0306338,0.046658,0.192361
1.26401,0.0156311,0.027,0.5,2,1.98927,1.34915,2.00308,1.24215,-0.494632,1.18684,-0.494916,1.34915,2.00308,0.999928,2.00891,-0.0107315,1,-1,-0.0632801,0.0414258,0.193843
1.36357,0.00834971,-0.173,0.5,2,1.99476,1.39533,2.00286,1.35553,-0.496821,1.35553,-0.496821,1.39533,2.00286,1.045,2.00001,-0.0052352,2,1,0.0269769,0.0663701,0.203739
1.46307,8.53488e-05,0.017,0.5,2,2.00477,1.46398,2.00486,1.46284,-0.495144,1.35553,-0.496821,1.46398,2.00486,1.11086,2.00286,0.00477076,1,1,0.0496226,0.0242614,0.201641
1.56222,0.0117392,0.217,0.5,2,1.99386,1.61674,2.00485,1.54838,-0.494214,1.54838,-0.494214,1.61674,2.00485,1.26553,2.01289,-0.00614214,2,-1,-0.0540735,0.00396551,0.201816
1.66125,0.0243718,0.027,0.5,2,1.97804,1.74591,2.0006,1.63891,-0.497113,1.54838,-0.494214,1.74591,2.0006,1.39779,2.01298,-0.0219628,1,-1,-0.0784772,0.0163194,0.201595
1.76082,0.0170905,-0.173,0.5,2,1.98368,1.7924,2.00052,1.75259,-0.499164,1.75259,-0.499164,1.7924,2.00052,1.44297,2.00421,-0.0163203,2,-1,0.027715,0.0344551,0.203587
1.85695,-0.00982679,-0.373,0.5,2,2.01015,1.8349,2.0002,1.86233,-0.499651,1.75259,-0.499164,1.8349,2.0002,2.22424,1.99698,0.0101461,1,1,0.131126,0.0133254,0.20184
1.95287,-0.0375048,-0.181,0.5,2,2.04146,1.93045,2.00384,1.95791,-0.496014,1.95791,-0.496014,1.93045,2.00384,1.57078,1.99842,0.0414634,2,1,0.155129,0.00385781,0.201878
2.05238,-0.0455825,0.019,0.5,2,2.05067,2.15654,2.00244,2.02956,-0.49433,1.95791,-0.496014,2.15654,2.00244,1.79713,2.00706,0.0506728,1,1,0.0451601,0,0.203928
2.15151,-0.0337303,0.219,0.5,2,2.03721,2.20314,2.00282,2.13978,-0.496375,2.13978,-0.496375,2.20314,2.00282,1.84355,2.01521,0.0372066,2,1,-0.0666415,0.0284918,0.202068
2.2463,-0.00242084,0.419,0.5,2,2.00505,2.31604,2.00142,2.22909,-0.497066,2.13978,-0.496375,2.31604,2.00142,2.70529,1.98674,0.00505495,1,-1,-0.15903,0.0302519,0.202174
2.34085,0.0296387,0.227,0.5,2,1.96802,2.44364,1.99497,2.31306,-0.501613,2.31306,-0.501613,2.44364,1.99497,2.82531,1.97358,-0.0319774,2,-1,-0.183064,0.0542184,0.202292
2.43988,0.0422835,0.027,0.5,2,1.95162,2.52341,1.99211,2.41641,-0.505594,2.31306,-0.501613,2.52341,1.99211,2.17957,2.00714,-0.0483805,1,-1,-0.0807464,0.042244,0.203143
2.53945,0.0350021,-0.173,0.5,2,1.95733,2.57061,1.99208,2.53081,-0.507598,2.53081,-0.507598,2.57061,1.99208,2.22586,1.99548,-0.0426693,2,-1,0.0283204,0.00969547,0.201664
2.63558,0.00808488,-0.373,0.5,2,1.98383,2.61382,1.9918,2.64124,-0.508052,2.53081,-0.507598,2.61382,1.9918,2.99866,1.9919,-0.0161684,1,1,0.130693,0.0112073,0.202773
2.7315,-0.0195931,-0.181,0.5,2,2.01525,2.70937,1.99554,2.73683,-0.504313,2.73683,-0.504313,2.70937,1.99554,2.35437,1.98994,0.0152512,2,1,0.1547,0.0199059,0.2031
2.83101,-0.0276708,0.019,0.5,2,2.02558,2.82788,1.99791,2.83174,-0.502089,2.73683,-0.504313,2.82788,1.99791,2.47085,1.99663,0.0255809,1,1,0.0512194,0.0245518,0.201676
2.93014,-0.0158187,0.219,0.5,2,2.01418,2.98119,1.99771,2.91782,-0.501485,2.91782,-0.501485,2.98119,1.99771,2.62615,2.00667,0.014178,2,-1,-0.0564209,0.0537651,0.202103
3.02917,-0.00318167,0.027,0.5,2,1.99821,3.1147,1.9932,3.00769,-0.504512,2.91782,-0.501485,3.1147,1.9932,2.76293,2.00638,-0.00179005,1,-1,-0.0787603,0.0653392,0.202743
3.12874,-0.010463,-0.173,0.5,2,2.00364,3.16064,1.99293,3.12083,-0.506757,3.12083,-0.506757,3.16064,1.99293,2.80758,1.99735,0.00364304,2,1,0.0267629,0,0.203008
3.22823,-0.0187274,0.017,0.5,2,2.01733,3.12357,1.99589,3.25327,-0.500744,3.12083,-0.506757,3.12357,1.99589,3.51307,2.00132,0.0173337,1,1,0.0679292,0.048885,0.201544
3.32738,-0.00707352,0.217,0.5,2,2.0088,3.38231,2.00097,3.31395,-0.498093,3.31395,-0.498093,3.38231,2.00097,3.02936,2.00309,0.00879645,2,-1,-0.0417337,0.0454925,0.204566
3.42639,0.00575175,0.029,0.5,2,1.99273,3.5077,1.99682,3.40569,-0.501099,3.31395,-0.498093,3.5077,1.99682,3.15767,2.00333,-0.00727308,1,-1,-0.0792182,0.0348033,0.202851
3.52597,-0.00133047,-0.171,0.5,2,1.99807,3.55379,1.99654,3.51898,-0.503213,3.51898,-0.503213,3.55379,1.99654,3.16602,1.99874,-0.00193119,2,1,0.0265951,0.219263,0.20086
3.62548,-0.00939583,0.019,0.5,2,2.00793,3.62238,1.99853,3.62624,-0.501466,3.51898,-0.503213,3.62238,1.99853,3.26862,1.99634,0.00792885,1,1,0.0489135,0.0242133,0.201581
3.7246,0.00245633,0.219,0.5,2,1.99685,3.77522,1.99866,3.71185,-0.500534,3.71185,-0.500534,3.77522,1.99866,3.42338,2.00656,-0.00315154,2,-1,-0.0544754,0.0043153,0.203402
3.82361,0.015287,0.029,0.5,2,1.9809,3.90444,1.99454,3.80243,-0.503381,3.71185,-0.500534,3.90444,1.99454,4.28532,1.96261,-0.0191005,1,-1,-0.0789766,0.016018,0.201946
3.92319,0.00820475,-0.171,0.5,2,1.98639,3.95085,1.9944,3.91604,-0.505357,3.91604,-0.505357,3.95085,1.9944,4.3325,1.96785,-0.0136116,2,-1,0.0267787,0.180969,0.204976
4.01938,-0.0185202,-0.371,0.5,2,2.00307,4.23769,1.97262,3.96522,-0.512487,3.91604,-0.505357,4.23769,1.97262,3.88776,1.99328,0.00307345,1,1,0.081405,0.179663,0.204963
4.11504,-0.047117,-0.191,0.5,2,2.02963,4.21927,1.97984,4.09088,-0.516863,4.09088,-0.516863,4.21927,1.97984,3.86246,1.99332,0.0296335,2,1,0.131873,0.150454,0.201406
4.21446,-0.0561893,0.009,0.5,2,2.03628,4.26721,1.97941,4.20244,-0.519754,4.09088,-0.516863,4.26721,1.97941,3.90666,1.99953,0.0362792,1,1,0.0332654,0,0.199777
4.3137,-0.045329,0.209,0.5,2,2.02536,4.34994,1.97971,4.3052,-0.519894,4.3052,-0.519894,4.34994,1.97971,4.74317,1.97081,0.0253589,2,1,-0.050863,0.170599,0.2147
4.4088,-0.014969,0.409,0.5,2,1.99426,4.49809,1.97729,4.38616,-0.520198,4.3052,-0.519894,4.49809,1.97729,4.88617,1.96333,-0.00573635,1,-1,-0.153292,0.170044,0.20285
4.50336,0.0170608,0.227,0.5,2,1.95738,4.6056,1.97177,4.47502,-0.52482,4.47502,-0.52482,4.6056,1.97177,4.98526,1.9507,-0.0426213,2,-1,-0.185716,0.199548,0.198609
4.60239,0.0297056,0.027,0.5,2,1.94105,4.68547,1.96898,4.57847,-0.52873,4.47502,-0.52482,4.68547,1.96898,4.34392,1.98069,-0.0589478,1,-1,-0.0808203,0.0168813,0.20201
4.70196,0.0224242,-0.173,0.5,2,1.94682,4.73296,1.969,4.69315,-0.530688,4.69315,-0.530688,4.73296,1.969,4.39009,1.97217,-0.0531824,2,-1,0.0282844,0.00979292,0.203838
4.7981,-0.00449303,-0.373,0.5,2,1.97336,4.77645,1.96875,4.80387,-0.531098,4.69315,-0.530688,4.77645,1.96875,5.1593,1.96908,-0.0266368,1,1,0.13117,0.0111455,0.202375
4.89391,-0.0325452,-0.185,0.5,2,2.00523,4.87991,1.97264,4.89736,-0.527302,4.89736,-0.527302,4.87991,1.97264,4.52696,1.96678,0.0052309,2,1,0.158496,0.034342,0.201063
4.99338,-0.0410208,0.015,0.5,2,2.01604,4.99833,1.97501,4.99219,-0.52498,4.89736,-0.527302,4.99833,1.97501,5.38854,1.96555,0.0160389,1,1,0.0520768,0.0792899,0.207539
5.09256,-0.0295653,0.215,0.5,2,2.00522,5.1514,1.9748,5.07804,-0.524127,5.07804,-0.524127,5.1514,1.9748,4.79825,1.98329,0.00522494,2,-1,-0.0539926,0.0520457,0.200286
5.19159,-0.0169381,0.027,0.5,2,1.98647,5.38037,1.96055,5.14279,-0.52814,5.07804,-0.524127,5.38037,1.96055,5.03271,1.98093,-0.0135257,1,-1,-0.0931848,0.0426982,0.20122
5.29116,-0.0242194,-0.173,0.5,2,1.9878,5.32281,1.96333,5.283,-0.53635,5.283,-0.53635,5.32281,1.96333,5.70905,1.95672,-0.0121956,2,-1,0.00657189,0.0469025,0.202398
5.38729,-0.0511367,-0.373,0.5,2,2.01419,5.3652,1.96293,5.39262,-0.536919,5.283,-0.53635,5.3652,1.96293,5.75578,1.96223,0.0141883,1,1,0.129247,0.0655741,0.204135
5.48311,-0.0791889,-0.185,0.5,2,2.04573,5.46882,1.9665,5.48628,-0.533444,5.48628,-0.533444,5.46882,1.9665,5.10731,1.96836,0.0457342,2,1,0.157159,0.072871,0.200726
5.58258,-0.0876645,0.015,0.5,2,2.05627,5.58763,1.9686,5.58149,-0.531396,5.48628,-0.533444,5.58763,1.9686,5.9868,1.96496,0.0562668,1,1,0.0512499,0.0288841,0.205515
5.68175,-0.0762089,0.215,0.5,2,2.04514,5.74177,1.96805,5.66841,-0.530871,5.66841,-0.530871,5.74177,1.96805,5.38144,1.97775,0.0451419,2,1,-0.0551118,0.00431773,0.20186
5.77667,-0.0452789,0.415,0.5,2,2.01317,5.85474,1.96637,5.7578,-0.531746,5.66841,-0.530871,5.85474,1.96637,5.49979,1.98193,0.0131664,1,-1,-0.159786,0.00597391,0.200115
5.87129,-0.0134126,0.225,0.5,2,1.97624,5.97846,1.95992,5.84288,-0.5364,5.84288,-0.5364,5.97846,1.95992,5.63015,1.98176,-0.0237578,2,-1,-0.182823,0.0289692,0.201967
5.97034,-0.000965915,0.025,0.5,2,1.95993,6.05815,1.957,5.94615,-0.540493,5.84288,-0.5364,6.05815,1.957,5.7133,1.96946,-0.0400697,1,-1,-0.0805934,0.0539497,0.202397
6.06989,-0.0084464,-0.175,0.5,2,1.96571,6.10512,1.95695,6.06032,-0.542647,6.06032,-0.542647,6.10512,1.95695,5.75894,1.9608,-0.0342866,2,-1,0.0283024,0.0274528,0.204332
6.16598,-0.0355559,-0.375,0.5,2,1.99228,6.14811,1.95664,6.17053,-0.54326,6.06032,-0.542647,6.14811,1.95664,5.79609,1.95749,-0.00772452,1,1,0.132129,0.0470435,0.201031
6.26179,-0.0636132,-0.185,0.5,2,2.02395,6.24765,1.96029,6.26511,-0.539649,6.26511,-0.539649,6.24765,1.96029,5.89128,1.95508,0.023953,2,1,0.154473,0.0553885,0.205068
6.36126,-0.0720888,0.015,0.5,2,2.0355,6.29522,1.96234,6.37633,-0.536342,6.26511,-0.539649,6.29522,1.96234,6.68914,1.96568,0.0355024,1,1,0.0572298,0.0593788,0.201809
6.46043,-0.0606332,0.215,0.5,2,2.02798,6.51994,1.96648,6.44658,-0.532448,6.44658,-0.532448,6.51994,1.96648,6.16333,1.97135,0.027982,2,1,-0.0376023,0.0308956,0.199999
6.55536,-0.0297032,0.415,0.5,2,1.99607,6.63276,1.96487,6.53581,-0.53325,6.44658,-0.532448,6.63276,1.96487,6.28147,1.97553,-0.00392628,1,-1,-0.157498,0.0304061,0.202594
6.64997,0.00216308,0.225,0.5,2,1.95921,6.75621,1.95849,6.62064,-0.537831,6.62064,-0.537831,6.75621,1.95849,6.41148,1.97537,-0.0407898,2,-1,-0.181652,0.00842329,0.202935
6.74902,0.0146098,0.025,0.5,2,1.94296,6.83607,1.95562,6.72407,-0.541867,6.62064,-0.537831,6.83607,1.95562,6.49423,1.96776,-0.057036,1,-1,-0.0799956,0.0170202,0.203089
6.84858,0.00712929,-0.175,0.5,2,1.94881,6.8835,1.95563,6.8387,-0.543968,6.8387,-0.543968,6.8835,1.95563,6.54033,1.95922,-0.0511861,2,-1,0.0291039,0.00984886,0.201003
6.94466,-0.0199802,-0.375,0.5,2,1.97542,6.92694,1.95536,6.94936,-0.544537,6.8387,-0.543968,6.92694,1.95536,7.31024,1.95523,-0.024578,1,1,0.128803,0.0109593,0.20658
7.04025,-0.0487771,-0.193,0.5,2,2.00786,7.00725,1.95881,7.04834,-0.540851,7.04834,-0.540851,7.00725,1.95881,6.65351,1.95169,0.00785923,2,1,0.161028,0.0271556,0.201438
7.13965,-0.0580482,0.007,0.5,2,2.01947,7.12552,1.96137,7.14302,-0.53857,7.04834,-0.540851,7.12552,1.96137,6.76836,1.9648,0.0194666,1,1,0.05819,0.0040836,0.199474
7.23892,-0.0473864,0.207,0.5,2,2.00922,7.27889,1.96144,7.22915,-0.538066,7.22915,-0.538066,7.27889,1.96144,6.9245,1.96963,0.00922298,2,-1,-0.0506834,0.000162918,0.202111
7.33807,-0.0357447,0.017,0.5,2,1.99428,7.40858,1.95729,7.32019,-0.54115,7.22915,-0.538066,7.40858,1.95729,7.05715,1.96974,-0.00572157,1,-1,-0.0736296,0.0252629,0.202969
7.43756,-0.0440214,-0.183,0.5,2,2.00277,7.38462,1.95805,7.4507,-0.541079,7.4507,-0.541079,7.38462,1.95805,7.02871,1.96291,0.00276875,2,1,0.0419011,4.70837,0.202628
7.53695,-0.0534736,0.005,0.5,2,2.02103,7.35074,1.95896,7.58107,-0.530411,7.4507,-0.541079,7.35074,1.95896,6.98571,1.9634,0.0210254,1,1,0.0906211,1.93783,0.201462
7.63623,-0.0430104,0.205,0.5,2,2.02262,7.39865,1.96561,7.6923,-0.517086,7.4507,-0.541079,7.39865,1.96561,7.02961,1.97313,0.02262,1,1,0.00770677,1.11025,0.206902
7.73145,-0.0130311,0.405,0.5,2,2.00385,7.44549,1.97031,7.80226,-0.504106,7.4507,-0.541079,7.44549,1.97031,7.07271,1.99,0.00384641,1,-1,-0.0932721,2.89222,0.201277
7.8262,0.0184386,0.221,0.5,2,1.9913,7.45777,1.97536,7.92032,-0.481481,7.4507,-0.541079,7.45777,1.97536,7.08197,1.99193,-0.00870264,1,-1,-0.0630394,2.88287,0.199067
7.92531,0.030489,0.021,0.5,2,1.99712,7.43529,1.96656,8.04869,-0.457018,7.4507,-0.541079,7.43529,1.96656,7.04652,1.98559,-0.00287914,1,1,0.0286547,3.7953,0.20323
8.02452,0.0415603,0.211,0.5,2,2.01647,7.39841,1.95836,8.17466,-0.418072,7.4507,-0.541079,7.39841,1.95836,6.9963,1.96811,0.0164688,1,1,0.094999,3.3242,0.203664
8.11957,0.0721104,0.411,0.5,2,2.0197,7.44377,1.97539,8.28028,-0.380504,7.4507,-0.541079,7.44377,1.97539,7.03464,1.98594,0.0197012,1,1,0.0160323,1.96723,0.201623
8.20665,0.120934,0.611,0.5,2,2.0111,7.48569,1.99836,8.38192,-0.335473,7.4507,-0.541079,7.48569,1.99836,7.06864,2.01434,0.0110977,1,-1,-0.0418272,2.21244,0.205693
8.29305,0.170952,0.425,0.5,2,1.98699,7.50549,1.9952,8.49638,-0.300038,7.4507,-0.541079,7.50549,1.9952,7.07928,2.0152,-0.0130061,1,-1,-0.118505,1.86143,0.203398
8.38766,0.202829,0.225,0.5,2,2.00856,7.47918,1.99419,8.60994,-0.235469,7.4507,-0.541079,7.47918,1.99419,7.03828,2.00059,0.00855947,1,1,0.108384,2.01219,0.198973
8.48258,0.233772,0.415,0.5,2,2.01706,7.45043,1.96675,8.7297,-0.181152,7.4507,-0.541079,7.45043,1.96675,6.97288,1.98416,0.0170586,1,1,0.0419375,1.98019,0.202662
8.56946,0.282943,0.615,0.5,2,2.02229,7.49073,1.9935,8.82428,-0.121125,7.4507,-0.541079,7.49073,1.9935,7.00015,2.01143,0.0222938,1,1,0.0257412,2.12349,0.203378
8.64484,0.348396,0.815,0.5,2,2.01499,7.52696,2.02486,8.91392,-0.0551288,7.4507,-0.541079,7.52696,2.02486,7.01677,2.05232,0.014991,1,1,-0.0360449,2.16875,0.202602
8.70572,0.42752,1.015,0.5,2,1.99038,7.53145,2.0346,9.00638,0.0160438,7.4507,-0.541079,7.53145,2.0346,6.9631,2.10126,-0.00961626,1,-1,-0.11965,2.32932,0.20566
8.7652,0.507706,0.833,0.5,2,1.96296,7.56406,2.06028,9.09382,0.0829442,7.4507,-0.541079,7.56406,2.06028,7.00562,2.10727,-0.0370389,1,-1,-0.134705,2.39539,0.203575
8.83939,0.574505,0.633,0.5,2,1.95042,7.55293,2.04051,9.20188,0.161426,7.4507,-0.541079,7.55293,2.04051,7.61915,2.66537,-0.0495753,1,-1,-0.0631044,2.38584,0.198661
8.92538,0.625232,0.433,0.5,2,1.97017,7.53691,2.02299,9.29877,0.249341,7.4507,-0.541079,7.53691,2.02299,7.55663,2.66916,-0.0298264,1,1,0.0986308,2.3433,0.200231
9.01186,0.675108,0.623,0.5,2,2.00229,7.50773,1.99675,9.38575,0.346585,7.4507,-0.541079,7.50773,1.99675,7.55667,2.55823,0.00228763,1,1,0.158661,2.18632,0.202406
9.08672,0.741162,0.823,0.5,2,2.02547,7.55451,2.06587,9.44569,0.430804,7.4507,-0.541079,7.55451,2.06587,7.58064,2.6582,0.025465,1,1,0.114243,2.23287,0.202878
9.14696,0.82077,1.023,0.5,2,2.02481,7.55984,2.0781,9.51944,0.525693,7.4507,-0.541079,7.55984,2.0781,7.62264,2.59839,0.024807,1,1,-0.00324345,1.96655,0.202882
9.19019,0.910761,1.223,0.5,2,1.9989,7.59228,2.1117,9.59077,0.609696,7.4507,-0.541079,7.59228,2.1117,7.63551,2.63301,-0.00110412,1,-1,-0.128511,1.95906,0.201625
9.23252,1.00117,1.033,0.5,2,1.98141,7.60576,2.13238,9.65829,0.705108,7.4507,-0.541079,7.60576,2.13238,7.66241,2.61653,-0.0185881,1,-1,-0.0844085,1.70534,0.207135
9.29197,1.08138,0.833,0.5,2,1.9891,7.59187,2.11395,9.72864,0.816165,7.4507,-0.541079,7.59187,2.11395,7.63146,2.59088,-0.010903,1,1,0.0382989,1.54271,0.20066
9.35266,1.16065,1.017,0.5,2,2.00436,7.5785,2.0933,9.79137,0.930025,7.4507,-0.541079,7.5785,2.0933,7.60959,2.55863,0.00436497,1,1,0.0767136,1.29697,0.199026
9.39643,1.25038,1.217,0.5,2,2.00715,7.5966,2.13878,9.83837,1.03223,7.4507,-0.541079,7.5966,2.13878,7.64459,2.58353,0.00714636,1,1,0.0137137,1.93969,0.202818
9.42149,1.34701,1.417,0.5,2,1.99749,7.60839,2.18524,9.87762,1.13614,7.4507,-0.541079,7.60839,2.18524,7.66576,2.61385,-0.00251234,1,-1,-0.047473,1.34073,0.203456
9.44542,1.44394,1.229,0.5,2,1.98088,7.62998,2.23647,9.92118,1.23625,7.4507,-0.541079,7.62998,2.23647,7.68955,2.65449,-0.0191189,1,-1,-0.0817089,2.40651,0.203241
9.4881,1.53419,1.029,0.5,2,1.98454,7.61216,2.18169,9.97535,1.36601,7.4507,-0.541079,7.61216,2.18169,7.66083,2.59098,-0.0154569,1,-1,0.0181591,4.04613,0.201662
9.54786,1.61416,0.829,0.5,2,2.01971,7.60163,2.15397,10.0107,1.48579,7.4507,-0.541079,7.60163,2.15397,7.65097,2.55999,0.0197096,1,1,0.171225,3.42067,0.205382
9.60903,1.69306,1.011,0.5,2,2.06678,7.59582,2.16059,10.031,1.59506,7.4507,-0.541079,7.59582,2.16059,7.63629,2.57444,0.0667784,1,1,0.235053,3.54568,0.200248
9.65333,1.78253,1.211,0.5,2,2.09333,7.60286,2.20399,10.0517,1.70065,7.4507,-0.541079,7.60286,2.20399,7.65346,2.61561,0.0933347,1,1,0.131378,4.60736,0.202136
9.67898,1.87901,1.411,0.5,2,2.10032,7.60542,2.21321,10.0736,1.81542,10.0736,1.81542,7.60542,2.21321,7.66361,2.61876,0.100315,2,1,0.0343815,0,0.203035
9.68494,1.97867,1.611,0.5,2,2.09231,7.62253,2.33108,10.0868,1.91,10.0736,1.81542,7.62253,2.33108,7.68567,2.734,0.0923085,1,1,-0.0394591,0.0403219,0.202914
9.67099,2.07752,1.811,0.5,2,2.06411,7.63975,2.44437,10.0999,2.00005,10.0999,2.00005,7.63975,2.44437,7.71167,2.83897,0.0641055,2,1,-0.139014,0.0151747,0.202879
9.63768,2.17163,2.011,0.5,2,2.01657,7.65668,2.54875,10.1126,2.08123,10.0999,2.00005,7.65668,2.54875,7.73164,2.93316,0.0165749,1,-1,-0.23157,0.0292236,0.205254
9.60272,2.26515,1.829,0.5,2,1.96327,7.68383,2.68024,10.1273,2.15167,10.1273,2.15167,7.68383,2.68024,7.76409,3.05342,-0.0367268,2,-1,-0.265063,0.0344096,0.20109
9.58699,2.36373,1.629,0.5,2,1.92831,7.69199,2.72061,10.1488,2.25793,10.1273,2.15167,7.69199,2.72061,7.76446,3.08773,-0.0716879,1,-1,-0.175123,0.00675916,0.199637
9.59116,2.46348,1.429,0.5,2,1.91531,7.70567,2.80017,10.1667,2.3607,10.1667,2.3607,7.70567,2.80017,7.64987,2.4677,-0.0846869,2,-1,-0.0642815,0.0259858,0.202219
9.61506,2.56041,1.229,0.5,2,1.92421,7.7124,2.8476,10.1844,2.47447,10.1667,2.3607,7.7124,2.8476,7.66116,2.5121,-0.0757879,1,-1,0.0437114,0.0193815,0.203585
9.65775,2.65066,1.029,0.5,2,1.95379,7.72317,2.92402,10.1986,2.57424,10.1986,2.57424,7.72317,2.92402,7.67853,2.58302,-0.0462071,2,1,0.146272,0.0294562,0.202232
9.70132,2.74048,1.219,0.5,2,1.98857,7.72825,2.98822,10.2088,2.67677,10.1986,2.57424,7.72825,2.98822,7.68465,2.64032,-0.0114297,1,1,0.17288,0.0378565,0.201165
9.7262,2.83717,1.419,0.5,2,2.00244,7.7418,3.10538,10.2193,2.77052,10.2193,2.77052,7.7418,3.10538,7.69151,2.75535,0.0024364,2,1,0.0667748,0.0205492,0.207654
9.73136,2.93687,1.619,0.5,2,1.99436,7.76288,3.25704,10.2304,2.85569,10.2193,2.77052,7.76288,3.25704,7.70775,2.90996,-0.00564229,1,-1,-0.0404268,0,0.199835
9.73516,3.03663,1.433,0.5,2,1.98362,7.76589,3.27477,10.2478,2.97463,10.2478,2.97463,7.76589,3.27477,7.70195,2.92635,-0.0163794,2,-1,-0.053582,4.5038,0.200386
9.75868,3.13365,1.233,0.5,2,1.99695,7.76749,3.28527,10.2603,3.09546,10.2478,2.97463,7.76749,3.28527,7.71529,2.93166,-0.00304723,1,1,0.0659641,0,0.202112
9.78315,3.23044,1.423,0.5,2,2.02242,7.76082,3.21167,10.2607,3.23487,10.2478,2.97463,7.76082,3.21167,7.71138,2.84527,0.0224166,1,1,0.125072,3.68476,0.203592
9.78792,3.33016,1.623,0.5,2,2.03043,7.75872,3.25962,10.2572,3.34647,10.2478,2.97463,7.75872,3.25962,7.70333,2.88741,0.0304306,1,1,0.0397085,3.07922,0.20182
