-4.34627e-19,1.71719e-36,-6.78717e-18,1.49925,2,2.00296,0.0349618,2.00266,-0.0261178,-1.49606,0,0,0.0349618,2.00266,-0.692921,2.01241,0.00296021,1,0.0459642
0.00437098,1.24229e-05,0.00427467,1.49925,2,2.00289,0.0307709,2.00273,-0.0153523,-1.49621,0,0,0.0307709,2.00273,-0.698306,2.01276,0.00289488,1,0.0418014
0.0187207,0.000107591,0.00847979,1.49925,2,2.00278,0.0366977,2.00281,0.00528832,-1.4963,0,0,0.0366977,2.00281,-0.693557,2.01311,0.00278401,1,0.0380283
0.0430693,0.000364502,0.0123241,1.49925,2,2.00253,0.0533459,2.00287,0.0353884,-1.49633,0,0,0.0533459,2.00287,-0.677948,2.01343,0.00253487,1,0.0265657
0.077416,0.000838702,0.0150724,1.49925,2,2.00203,0.117127,2.00247,0.0477178,-1.49609,0,0,0.117127,2.00247,-0.611018,2.01579,0.0020299,1,0.00536809
0.121761,0.00152498,0.0157364,1.49925,2,2.00127,0.160128,2.00243,0.0930419,-1.49618,0,0,0.160128,2.00243,-0.567931,2.01578,0.00127029,1,-0.0245281
0.176105,0.002321,0.013463,1.49925,2,2.00041,0.184092,2.00271,0.17012,-1.49651,0,0,0.184092,2.00271,0.951319,1.99797,0.000406027,1,-0.043106
0.240451,0.00305859,0.00937529,1.49925,2,1.99955,0.256608,2.00255,0.228332,-1.49659,0,0,0.256608,2.00255,-0.472735,2.01291,-0.000445247,1,-0.0574623
0.314799,0.00354545,0.00374392,1.49925,2,1.99903,0.342209,2.00238,0.294228,-1.49654,0,0,0.342209,2.00238,-0.385313,2.01237,-0.000973701,1,-0.0464138
0.399149,0.00365446,-0.000985855,1.49925,2,1.99894,0.401125,2.00259,0.397666,-1.49666,0,0,0.401125,2.00259,1.16483,1.99245,-0.00106418,1,-0.0228168
0.493498,0.00343893,-0.00340912,1.49925,2,1.99914,0.500319,2.00257,0.48838,-1.49666,0,0,0.500319,2.00257,1.26485,1.99256,-0.000857472,1,-0.00287505
0.593477,0.00307025,-0.00383622,1.49925,2,1.99954,0.601153,2.0026,0.58772,-1.49663,0,0,0.601153,2.0026,1.36597,1.99261,-0.000455976,1,0.0135059
0.693476,0.00273859,-0.00264944,1.49925,2,1.99992,0.69878,2.00265,0.6895,-1.49659,0,0,0.69878,2.00265,1.46337,1.9926,-8.01086e-05,1,0.0162669
0.793476,0.00255001,-0.00107797,1.49925,2,2.00015,0.795637,2.0027,0.791856,-1.49655,0,0,0.795637,2.0027,1.55984,1.99256,0.000148058,1,0.0167962
0.893476,0.00252584,0.000597947,1.49925,2,2.00018,0.927194,2.00243,0.868206,-1.49633,0,0,0.927194,2.00243,0.201878,2.00719,0.000183582,1,0.00497714
0.993476,0.00261628,0.00115476,1.49925,2,2.00012,0.991172,2.00273,0.995203,-1.49652,0,0,0.991172,2.00273,1.75468,1.99247,0.00011611,1,-0.00194332
1.09348,0.00272607,0.00100195,1.49925,2,2.00078,1.1264,2.00323,1.06882,-1.49555,0,0,1.1264,2.00323,0.401035,2.00721,0.000776052,1,0.0487715
1.19348,0.00303586,0.00552409,1.49925,2,2.0004,1.21734,2.00329,1.17559,-1.49571,0,0,1.21734,2.00329,0.49086,2.00756,0.000398874,1,-0.0165938
1.29347,0.00353717,0.00419154,1.49925,2,1.99986,1.32,2.00322,1.27359,-1.49573,0,0,1.32,2.00322,0.594085,2.0074,-0.000144124,1,-0.0332818
1.39347,0.00379804,0.000946792,1.49925,2,1.9996,1.42648,2.00313,1.36872,-1.49565,0,0,1.42648,2.00313,0.701563,2.00711,-0.000397086,1,-0.0203753
1.49347,0.00378456,-0.00115527,1.49925,2,1.99961,1.49579,2.0034,1.49174,-1.49585,0,0,1.49579,2.0034,2.25918,1.99165,-0.000386357,1,-0.00584209
