-4.9896e-18,2.12367e-35,-1.76386e-17,1.7,2,5.07533,0.61854,5.03749,0.167614,1.36507,0,0,0.61854,5.03749,1.86314,5.73411,0,0,0,0,0,0,1
0.00456,-4.3653e-17,-1.44671e-14,1.7,2,5.07487,0.623045,5.03704,0.172118,1.36462,0,0,0.623045,5.03704,1.86981,5.74059,3.07487,0,0.666667,30.3322,0,0.101373,1
0.0190994,0.00048335,0.0626667,1.7,2,5.07284,0.673303,5.03096,0.196144,1.36186,0,0,0.673303,5.03096,2.00397,5.96387,3.07284,0,0.666667,-0.0205875,0,0.0986447,1
0.0435265,0.00289138,0.129333,1.7,2,5.06829,0.712955,5.02678,0.224253,1.3592,0,0,0.712955,5.02678,2.02816,5.90356,3.06829,0,0.666667,-0.0449421,0,0.10122,1
0.0776051,0.00854054,0.196,1.7,2,5.05911,0.761597,5.0212,0.261357,1.35517,0,0,0.761597,5.0212,2.09607,5.94788,3.05911,0,0.666667,-0.0901174,0,0.101878,1
0.120968,0.0187202,0.262667,1.7,2,5.04383,0.731328,5.02548,0.283586,1.35267,0,0,0.731328,5.02548,1.97238,5.73358,3.04383,0,0.666667,-0.15556,0,0.0982424,1
0.17312,0.0346825,0.329333,1.7,2,5.02204,0.883399,5.00624,0.360099,1.34343,0,0,0.883399,5.00624,2.19917,5.87542,3.02204,0,0.666667,-0.199239,0,0.109362,1
0.23344,0.0576305,0.396,1.7,2,4.99197,0.955013,4.99718,0.420191,1.33604,0,0,0.955013,4.99718,2.30107,5.95821,2.99197,0,0.666667,-0.302589,0,0.0993577,1
0.301189,0.0887078,0.462667,1.7,2,4.95328,0.946976,4.99971,0.464586,1.33129,0,0,0.946976,4.99971,2.21849,5.82181,2.95328,0,0.666667,-0.336232,0,0.115085,1
0.37551,0.128987,0.529333,1.7,2,4.90462,1.03025,4.98971,0.53632,1.32282,0,0,1.03025,4.98971,2.3271,5.90415,2.90462,0,0.666667,-0.485866,0,0.100155,1
0.455439,0.179462,0.596,1.7,2,4.84627,1.03361,4.99112,0.592193,1.31755,0,0,1.03361,4.99112,2.24778,5.74462,2.84627,0,0.666667,-0.509294,0,0.114558,1
0.536258,0.238306,0.662667,1.7,2,4.78173,1.03875,4.99356,0.649933,1.31405,0,0,1.03875,4.99356,2.21675,5.72394,2.78173,0,0.666667,-0.645534,0,0.0999857,1
0.612985,0.30241,0.729333,1.7,2,4.71213,1.12291,4.98687,0.722513,1.3086,0,0,1.12291,4.98687,2.29111,5.7194,2.71213,0,0.666667,-0.645365,0,0.107845,1
0.685271,0.371482,0.796,1.7,2,4.6343,1.12081,4.98527,0.773078,1.30164,0,0,1.12081,4.98527,2.248,5.68366,2.6343,0,0.666667,-0.694245,0,0.112112,1
0.752795,0.445217,0.862667,1.7,2,4.56046,1.19568,4.98412,0.836358,1.30161,0,0,1.19568,4.98412,2.30136,5.64875,2.56046,0,0.666667,-0.740426,0,0.099724,1
0.815258,0.523286,0.929333,1.7,2,4.47527,1.1861,4.98316,0.8795,1.29589,0,0,1.1861,4.98316,2.23732,5.56444,2.47527,0,0.666667,-0.72898,0,0.116866,1
0.87238,0.605342,0.996,1.7,2,4.39317,1.2502,4.98224,0.931994,1.29595,0,0,1.2502,4.98224,2.29017,5.57148,2.39317,0,0.666667,-0.722069,0,0.113689,1
0.92391,0.691022,1.06267,1.7,2,4.30198,1.23253,4.98191,0.967095,1.29145,0,0,1.23253,4.98191,2.22738,5.51727,2.30198,0,0.666667,-0.897129,0,0.101657,1
0.969617,0.779944,1.12933,1.7,2,4.2107,1.2849,4.97882,1.00786,1.28921,0,0,1.2849,4.97882,2.27332,5.5474,2.2107,0,0.666667,-0.858572,0,0.106314,1
1.0093,0.871713,1.196,1.7,2,4.11869,1.33061,4.97785,1.04196,1.28913,0,0,1.33061,4.97785,2.28614,5.48386,2.11869,0,0.666667,-0.825415,0,0.111465,1
1.04278,0.965923,1.26267,1.7,2,4.02477,1.36939,4.97742,1.06913,1.28962,0,0,1.36939,4.97742,2.31837,5.5178,2.02477,0,0.666667,-0.939316,0,0.0999904,1
1.06991,1.06215,1.32933,1.7,2,3.92658,1.33253,4.97994,1.08506,1.28822,0,0,1.33253,4.97994,2.21457,5.38384,1.92658,0,0.666667,-0.862746,0,0.113816,1
1.09057,1.15998,1.396,1.7,2,3.82978,1.42537,4.9751,1.10191,1.28926,0,0,1.42537,4.9751,2.3279,5.47072,1.82978,0,0.666667,-0.87223,0,0.110973,1
1.10467,1.25896,1.46267,1.7,2,3.72988,1.37755,4.97884,1.10685,1.28876,0,0,1.37755,4.97884,2.21007,5.32878,1.72988,0,-0.666667,-0.993654,0,0.100539,1
1.11787,1.35807,1.40533,1.7,2,3.63117,1.46467,4.97264,1.1113,1.28955,0,0,1.46467,4.97264,2.30406,5.36759,1.63117,1,-0.666667,-0.899981,0,0.109677,1
1.13762,1.45608,1.33867,1.7,2,3.53301,1.40253,4.97914,1.12509,1.28956,0,0,1.40253,4.97914,2.1848,5.28389,1.53301,1,-0.666667,-0.873597,0,0.11237,1
1.16385,1.55256,1.272,1.7,2,3.43639,1.41073,4.98007,1.14491,1.28963,0,0,1.41073,4.98007,2.18736,5.34064,1.43639,1,-0.666667,-0.964778,0,0.10014,1
1.19645,1.64707,1.20533,1.7,2,3.34117,1.36779,4.98385,1.17804,1.28872,0,0,1.36779,4.98385,2.09743,5.27703,1.34117,1,-0.666667,-0.842604,0,0.113009,1
1.23527,1.73921,1.13867,1.7,2,3.24871,1.33501,4.98639,1.22141,1.28813,0,0,1.33501,4.98639,2.0272,5.23641,1.24871,1,-0.666667,-0.835627,0,0.110653,1
1.28014,1.82856,1.072,1.7,2,3.1594,1.36721,4.98676,1.26525,1.28816,0,0,1.36721,4.98676,2.04692,5.26482,1.1594,1,-0.666667,-0.916902,0,0.0974009,1
1.33087,1.91471,1.00533,1.7,2,3.07347,1.4059,4.98727,1.31558,1.28837,0,0,1.4059,4.98727,0.824838,5.26023,1.07347,1,-0.666667,-0.747326,0,0.114983,1
1.38723,1.9973,0.938667,1.7,2,2.99152,1.39864,4.98879,1.38452,1.28882,0,0,1.39864,4.98879,0.827903,5.24169,0.991517,1,-0.666667,-0.732859,0,0.111828,1
1.44896,2.07595,0.872,1.7,2,2.91458,1.40004,4.99012,1.46214,1.29064,0,0,1.40004,4.99012,0.841626,5.21157,0.914582,1,-0.666667,-0.769869,0,0.0999324,1
1.51579,2.15031,0.805333,1.7,2,2.84372,1.35992,4.98976,1.56272,1.29532,0,0,1.35992,4.98976,0.796814,5.22969,0.843723,1,-0.666667,-0.649323,0,0.109129,1
1.58743,2.22005,0.738667,1.7,2,2.77729,1.37811,4.98944,1.65697,1.29996,0,0,1.37811,4.98944,0.841646,5.14112,0.777286,1,-0.666667,-0.590795,0,0.112452,1
1.66355,2.28487,0.672,1.7,2,2.72172,1.35532,4.98908,1.77434,1.31289,0,0,1.35532,4.98908,0.819716,5.13315,0.721725,1,-0.666667,-0.565618,0,0.0982311,1
1.74383,2.34447,0.605333,1.7,2,2.67233,1.3404,4.98617,1.89897,1.32858,0,0,1.3404,4.98617,1.8629,5.28714,0.672331,1,-0.666667,-0.433557,0,0.113928,1
1.8279,2.39859,0.538667,1.7,2,2.63346,1.33158,4.98486,2.0289,1.35116,0,0,1.33158,4.98486,1.83475,5.26968,0.633458,1,-0.666667,-0.355608,0,0.109314,1
1.91538,2.44699,0.472,1.7,2,2.60456,1.32756,4.98436,2.16261,1.37982,0,0,1.32756,4.98436,1.81524,5.25354,0.604564,1,-0.666667,-0.289572,0,0.0997823,1
2.0059,2.48946,0.405333,1.7,2,2.58394,1.41481,5.00488,2.2612,1.40299,0,0,1.41481,5.00488,0.919808,5.0206,0.583941,1,0.666667,-0.182488,0,0.113011,1
2.09669,2.53134,0.465333,1.7,2,2.56787,1.40348,5.00387,2.40231,1.44124,0,0,1.40348,5.00387,0.902491,5.01696,0.567873,1,0.666667,-0.14036,0,0.114472,1
2.18449,2.57915,0.532,1.7,2,2.54983,1.41854,5.01122,2.52999,1.48211,0,0,1.41854,5.01122,1.87143,5.33488,0.549834,1,0.666667,-0.183619,0,0.0982439,1
