3.62467e-18,4.2036e-36,5.09151e-19,1.5,2,2.95852,2.85771,0.765713,-0.523034,-0.140145,0,0,2.85771,0.765713,3.94442,0.275811,0.958515,1,0.666667,3.19505,0,0.3,1
0.00436682,0.000180113,0.062,1.5,2,2.95341,2.84965,0.792037,-0.522208,-0.146369,0,0,2.84965,0.792037,4.08131,0.324779,0.953413,1,0.666667,-0.0202291,0,0.252218,1
0.0186437,0.00160111,0.128667,1.5,2,2.93963,2.85311,0.780847,-0.521682,-0.146944,0,0,2.85311,0.780847,4.06879,0.311245,0.939628,1,0.666667,-0.0888445,0,0.155166,1
0.0426615,0.00558267,0.195333,1.5,2,3.13228,3.06548,0.826391,-0.312207,-0.0907773,0,0,3.06548,0.826391,4.07481,0.301092,1.13228,1,0.666667,0.761608,0,0.252956,1
0.0760986,0.0134218,0.262,1.5,2,3.09918,3.06952,0.816142,-0.311039,-0.0903937,0,0,3.06952,0.816142,4.06736,0.293312,1.09918,1,0.666667,-0.199002,0,0.166315,1
0.118504,0.026381,0.328667,1.5,2,3.05581,3.07251,0.808577,-0.310883,-0.087317,0,0,3.07251,0.808577,4.19423,0.29931,1.05581,1,0.666667,-0.183311,0,0.236589,1
0.169303,0.0456771,0.395333,1.5,2,3.00281,3.07448,0.805169,-0.311719,-0.0800751,0,0,3.07448,0.805169,4.18757,0.30206,1.00281,1,-0.666667,-0.34575,0,0.153299,1
0.229255,0.0690275,0.339333,1.5,2,3.18292,3.3116,0.86286,-0.0778007,-0.0100522,0,0,3.3116,0.86286,4.17899,0.306606,1.18292,1,0.666667,0.763993,0,0.235752,1
0.298744,0.0954333,0.395333,1.5,2,3.11035,3.32124,0.829487,-0.0798969,0.00347516,0,0,3.32124,0.829487,4.19715,0.275921,1.11035,1,-0.666667,-0.448863,0,0.16168,1
0.377286,0.126153,0.340667,1.5,2,3.02715,3.32056,0.833783,-0.0824648,0.0156186,0,0,3.32056,0.833783,4.38861,0.302596,1.02715,1,-0.666667,-0.301648,0,0.275831,1
0.467215,0.154637,0.274,1.5,2,2.93469,3.31843,0.849629,-0.0820118,0.0207614,0,0,3.31843,0.849629,4.35641,0.337971,0.934692,1,-0.666667,-0.453097,0,0.204054,1
0.564295,0.178462,0.207333,1.5,2,3.13102,3.59033,0.982451,0.20769,0.0837158,0,0,3.59033,0.982451,4.30211,0.431916,1.13102,1,0.666667,0.73425,0,0.26739,1
0.661457,0.202036,0.271333,1.5,2,3.03278,3.59702,0.963745,0.209209,0.0846887,0,0,3.59702,0.963745,-10.9539,-2.81187,1.03278,1,-0.666667,-0.327494,0,0.3,1
0.758375,0.226602,0.215333,1.5,2,2.934,3.60099,0.953159,0.21,0.0864401,0,0,3.60099,0.953159,4.54229,0.447268,0.933996,1,-0.666667,-0.70807,0,0.139505,1
0.856705,0.244698,0.148667,1.5,2,3.15747,3.89908,1.08944,0.526663,0.153059,0,0,3.89908,1.08944,4.43216,0.527212,1.15747,1,0.666667,1.00772,0,0.221763,1
0.955279,0.26143,0.200667,1.5,2,3.05768,3.9018,1.07842,0.529044,0.143247,0,0,3.9018,1.07842,4.49605,0.539921,1.05768,1,-0.666667,-0.896765,0,0.111275,1
1.05365,0.27933,0.147333,1.5,2,2.95918,3.90601,1.06722,0.53235,0.135336,0,0,3.90601,1.06722,-10.5132,-2.91571,0.959182,1,-0.666667,-0.360766,0,0.273037,1
1.15298,0.290704,0.0806667,1.5,2,3.10047,4.13892,1.12561,0.768212,0.183117,0,0,4.13892,1.12561,-10.4037,-2.94071,1.10047,1,0.666667,0.470975,0,0.3,1
1.25234,0.301815,0.144667,1.5,2,3.00289,4.11956,1.19423,0.777687,0.154079,0,0,4.11956,1.19423,-10.2055,-3.26441,1.00289,1,-0.666667,-0.325294,0,0.3,1
1.35156,0.314181,0.0913333,1.5,2,3.11652,4.32818,1.23747,0.985296,0.200574,0,0,4.32818,1.23747,-10.1097,-3.24089,1.11652,1,0.666667,0.504189,0,0.225389,1
1.45091,0.325355,0.144667,1.5,2,3.01979,4.31817,1.27298,0.994959,0.174663,0,0,4.31817,1.27298,-9.94294,-3.44029,1.01979,1,-0.666667,-0.617193,0,0.156735,1
1.55014,0.337602,0.09,1.5,2,2.92277,4.34286,1.19977,0.998601,0.16733,0,0,4.34286,1.19977,4.69548,1.95106,0.922771,1,-0.666667,-0.42316,0,0.229269,1
1.64997,0.343264,0.0233333,1.5,2,2.82731,4.33372,1.23274,1.01143,0.131636,0,0,4.33372,1.23274,4.71628,1.99684,0.827311,1,-0.666667,-0.619277,0,0.154148,1
1.74994,0.342265,-0.0433333,1.5,2,2.90885,4.53875,1.16925,1.18318,0.174199,0,0,4.53875,1.16925,4.56804,1.74836,0.908846,1,0.666667,0.32449,0,0.25127,1
1.84991,0.340364,0.014,1.5,2,2.81566,4.54536,1.15427,1.19478,0.142545,0,0,4.54536,1.15427,4.45752,1.65768,0.815657,1,-0.666667,-0.690324,0,0.134992,1
1.94988,0.339207,-0.0446667,1.5,2,2.73182,4.49265,1.33779,1.23486,0.0584092,0,0,4.49265,1.33779,4.60855,1.96465,0.73182,1,-0.666667,-0.287764,0,0.291339,1
2.04956,0.331417,-0.111333,1.5,2,2.71626,4.57471,1.33226,1.32096,0.0426354,0,0,4.57471,1.33226,4.56993,1.88323,0.716256,1,0.666667,-0.0518799,0,0.3,1
2.14914,0.322484,-0.0566667,1.5,2,2.6284,4.573,1.33905,1.34537,-0.014617,0,0,4.573,1.33905,4.53549,1.85762,0.628399,1,-0.666667,-0.643807,0,0.136466,1
2.24881,0.314518,-0.112667,1.5,2,2.61352,4.60686,1.4415,1.44898,-0.0677431,0,0,4.60686,1.4415,4.5508,1.95922,0.61352,1,0.666667,-0.057913,0,0.256912,1
2.34838,0.305453,-0.058,1.5,2,2.52959,4.6087,1.44113,1.48127,-0.130218,0,0,4.6087,1.44113,4.53088,1.93086,0.529591,1,-0.666667,-0.374036,0,0.224387,1
2.44806,0.297714,-0.11,1.5,2,2.46817,4.63342,1.44492,1.53446,-0.181881,0,0,4.63342,1.44492,4.56438,1.93323,0.46817,1,-0.666667,-0.39126,0,0.156984,1
2.54702,0.283433,-0.176667,1.5,2,2.46576,4.68506,1.51175,1.65024,-0.231771,0,0,4.68506,1.51175,4.55268,1.95909,0.465764,1,0.666667,-0.0103441,0,0.232586,1
2.64584,0.26826,-0.119333,1.5,2,2.39049,4.69139,1.50526,1.69643,-0.305874,0,0,4.69139,1.50526,4.54293,1.92685,0.390493,1,-0.666667,-0.414116,0,0.181762,1
2.74481,0.254068,-0.175333,1.5,2,2.3409,4.68656,1.56152,1.78335,-0.393321,0,0,4.68656,1.56152,4.55307,1.99747,0.3409,1,0.666667,-0.165312,0,0.3,1
2.84357,0.238431,-0.124667,1.5,2,2.29089,4.70029,1.58035,1.8636,-0.469823,0,0,4.70029,1.58035,4.55865,2.0056,0.290888,1,0.666667,-0.166705,0,0.3,1
