-4.65722,-0.34091,-2.91835,1,1.5,1.2675,-5.0445,0.865975,-4.28063,-1.51447,0,0,-5.0445,0.865975,-4.58169,1.00622,-0.2325,1,-0.05
-4.65722,-0.34091,-2.91835,1,1.5,1.26725,-5.06542,0.858796,-4.26013,-1.50795,-4.26013,-1.50795,-5.06542,0.858796,-4.58152,1.00922,-0.23275,2,-0.1
-4.65722,-0.34091,-2.91835,1,1.5,1.268,-5.02352,0.873029,-4.30132,-1.52038,-4.26013,-1.50795,-5.02352,0.873029,-5.46049,0.733198,-0.23275,2,-0.15
-4.65722,-0.34091,-2.91835,1,1.5,1.2675,-5.02337,0.872551,-4.30117,-1.52086,-4.26013,-1.50795,-5.02337,0.872551,-5.48447,0.72593,-0.23275,2,-0.2
-4.65722,-0.34091,-2.91835,1,1.5,1.2685,-5.08672,0.852665,-4.24025,-1.49967,-4.26013,-1.50795,-5.08672,0.852665,-4.62901,0.995542,-0.23275,2,-0.25
-4.65722,-0.34091,-2.91835,1,1.5,1.267,-5.04434,0.865499,-4.28048,-1.51495,-4.26013,-1.50795,-5.04434,0.865499,-4.55723,1.01767,-0.23275,2,-0.3
-4.65722,-0.34091,-2.91835,1,1.5,1.26775,-5.02345,0.87279,-4.30125,-1.52062,-4.26013,-1.50795,-5.02345,0.87279,-5.46034,0.732998,-0.23275,2,-0.35
-4.65722,-0.34091,-2.91835,1,1.5,1.26725,-5.0233,0.872311,-4.3011,-1.5211,-4.26013,-1.50795,-5.0233,0.872311,-5.46468,0.738804,-0.23275,2,-0.4
-4.65722,-0.34091,-2.91835,1,1.5,1.267,-5.04434,0.865499,-4.28048,-1.51495,-4.26013,-1.50795,-5.04434,0.865499,-4.55723,1.01767,-0.23275,2,-0.45
-4.65722,-0.34091,-2.91835,1,1.5,1.26725,-5.0233,0.872311,-4.3011,-1.5211,-4.26013,-1.50795,-5.0233,0.872311,-5.48355,0.724745,-0.23275,2,-0.5
-4.65722,-0.34091,-2.91835,1,1.5,1.268,-5.04465,0.866452,-4.28079,-1.51399,-4.26013,-1.50795,-5.04465,0.866452,-5.50751,0.716981,-0.23275,2,-0.5
-4.65722,-0.34091,-2.91835,1,1.5,1.267,-5.04434,0.865499,-4.28048,-1.51495,-4.26013,-1.50795,-5.04434,0.865499,-4.55734,1.01617,-0.23275,2,-0.5
-4.65722,-0.34091,-2.91835,1,1.5,1.26675,-5.04427,0.865261,-4.2804,-1.51518,-4.26013,-1.50795,-5.04427,0.865261,-4.58169,1.00622,-0.23275,2,-0.5
-4.65722,-0.34091,-2.91835,1,1.5,1.26775,-5.04457,0.866214,-4.28071,-1.51423,-4.26013,-1.50795,-5.04457,0.866214,-4.58146,1.01022,-0.23275,2,-0.5
-4.65722,-0.34091,-2.91835,1,1.5,1.26725,-5.0233,0.872311,-4.3011,-1.5211,-4.26013,-1.50795,-5.0233,0.872311,-5.46034,0.732998,-0.23275,2,-0.5
-4.65722,-0.34091,-2.91835,1,1.5,1.26775,-5.04457,0.866214,-4.28071,-1.51423,-4.26013,-1.50795,-5.04457,0.866214,-4.55734,1.01617,-0.23275,2,-0.5
-4.65722,-0.34091,-2.91835,1,1.5,1.26725,-5.0233,0.872311,-4.3011,-1.5211,-4.26013,-1.50795,-5.0233,0.872311,-5.48355,0.724745,-0.23275,2,-0.5
-4.65722,-0.34091,-2.91835,1,1.5,1.267,-5.02323,0.872072,-4.30103,-1.52134,-4.26013,-1.50795,-5.02323,0.872072,-5.46034,0.732998,-0.23275,2,-0.5
-4.65722,-0.34091,-2.91835,1,1.5,1.2675,-5.02337,0.872551,-4.30117,-1.52086,-4.26013,-1.50795,-5.02337,0.872551,-5.46483,0.739004,-0.23275,2,-0.5
-4.65722,-0.34091,-2.91835,1,1.5,1.268,-5.04465,0.866452,-4.28079,-1.51399,-4.26013,-1.50795,-5.04465,0.866452,-4.58114,1.01596,-0.23275,2,-0.5
-4.65722,-0.34091,-2.91835,1,1.5,1.267,-5.04434,0.865499,-4.28048,-1.51495,-4.26013,-1.50795,-5.04434,0.865499,-4.55723,1.01767,-0.23275,2,-0.5
-4.65722,-0.34091,-2.91835,1,1.5,1.26725,-5.04442,0.865737,-4.28056,-1.51471,-4.26013,-1.50795,-5.04442,0.865737,-4.58169,1.00622,-0.23275,2,-0.5
