-2.2951e-18,2.39619e-35,-1.59947e-17,1.49999,2,4.01177,0.419334,-3.9898,0.0534944,-0.508978,0,0,0.419334,-3.9898,0.794391,-4.08685,2.01177,0,-0.66667
0.00427399,-0.000174383,-0.0613336,1.49999,2,4.0106,0.387676,-3.99241,0.053087,-0.508448,0,0,0.387676,-3.99241,0.759635,-4.08142,2.0106,0,-0.66667
0.0184523,-0.00157642,-0.128001,1.49999,2,4.00798,0.414154,-3.98998,0.0686056,-0.507087,0,0,0.414154,-3.98998,0.787511,-4.085,2.00798,0,-0.66667
0.042374,-0.00552593,-0.194668,1.49999,2,4.00307,0.51956,-3.98005,0.102344,-0.505018,0,0,0.51956,-3.98005,0.909676,-4.1404,2.00307,0,-0.66667
0.0757189,-0.0133202,-0.261335,1.49999,2,3.99053,0.494676,-3.98179,0.127219,-0.501142,0,0,0.494676,-3.98179,0.865845,-4.06816,1.99053,0,-0.66667
0.118038,-0.0262221,-0.328002,1.49999,2,3.97313,0.547598,-3.97606,0.169191,-0.496585,0,0,0.547598,-3.97606,0.925104,-4.09969,1.97313,0,-0.66667
0.168756,-0.0454492,-0.394669,1.49999,2,3.94995,0.539586,-3.97795,0.210998,-0.493417,0,0,0.539586,-3.97795,0.907247,-4.07432,1.94995,0,-0.66667
0.227176,-0.072162,-0.461336,1.49999,2,3.91668,0.607149,-3.97036,0.2676,-0.48688,0,0,0.607149,-3.97036,0.97311,-4.07066,1.91668,0,-0.66667
0.292487,-0.107454,-0.528003,1.49999,2,3.8765,0.613326,-3.97066,0.323649,-0.482672,0,0,0.613326,-3.97066,0.971821,-4.06197,1.8765,0,-0.66667
0.363766,-0.15234,-0.59467,1.49999,2,3.82394,0.692243,-3.96215,0.391593,-0.475092,0,0,0.692243,-3.96215,1.05364,-4.09386,1.82394,0,-0.66667
0.439986,-0.20775,-0.661337,1.49999,2,3.76243,0.709518,-3.96052,0.458787,-0.469516,0,0,0.709518,-3.96052,1.06271,-4.09205,1.76243,0,-0.66667
0.516776,-0.271734,-0.728004,1.49999,2,3.69571,0.728764,-3.96136,0.528003,-0.467133,0,0,0.728764,-3.96136,1.07142,-4.0791,1.69571,0,-0.66667
0.589154,-0.34071,-0.794671,1.49999,2,3.62193,0.745156,-3.95928,0.594406,-0.462532,0,0,0.745156,-3.95928,1.07525,-4.04867,1.62193,0,-0.66667
0.656777,-0.414355,-0.861338,1.49999,2,3.5476,0.820727,-3.95817,0.658977,-0.461914,0,0,0.820727,-3.95817,0.440042,-4.1157,1.5476,0,-0.66667
