-1.44957e-18,1.18939e-35,-1.26264e-17,0.5,2,2.00296,0.0349618,2.00266,-0.00867586,-0.496964,0,0,0.0349618,2.00266,-0.140575,2.01039,0.00296021,1,2
-1.46813e-18,1.21291e-35,-1.27224e-17,0.5,2,2.00296,0.0349618,2.00266,-0.00867586,-0.496964,-0.00867586,-0.496964,0.0349618,2.00266,-0.140575,2.01039,0.00296021,2,2
0.00442576,0.000556157,0.188,0.5,2,2.00266,-0.0225381,2.00304,0.0111219,-0.496736,-0.00867586,-0.496964,-0.0225381,2.00304,0.187919,2.00574,0.0026629,1,2
0.0182103,0.00481326,0.388,0.5,2,1.99948,0.0101626,2.00428,0.0202248,-0.495703,0.0202248,-0.495703,0.0101626,2.00428,0.220217,2.00416,-0.00052011,2,-2
0.04136,0.0125677,0.232,0.5,2,1.99168,0.273991,1.99061,-0.0180127,-0.492275,0.0202248,-0.495703,0.273991,1.99061,0.48202,1.96673,-0.00870974,2,-2
0.0754753,0.0169293,0.032,0.5,2,1.98338,0.254086,1.99225,0.0289522,-0.497588,0.0202248,-0.495703,0.254086,1.99225,0.461146,1.97067,-0.016616,1,-2
0.119737,0.013748,-0.168,0.5,2,1.98297,0.279661,1.99026,0.07804,-0.501593,0.07804,-0.501593,0.279661,1.99026,0.487581,1.97441,-0.0170256,2,-2
0.172112,-0.000807083,-0.368,0.5,2,1.9938,0.279413,1.99011,0.14487,-0.50627,0.07804,-0.501593,0.279413,1.99011,0.48845,1.97747,-0.00619626,1,2
0.233795,-0.01913,-0.192,0.5,2,2.01273,0.12849,1.99084,0.259289,-0.505732,0.259289,-0.505732,0.12849,1.99084,-0.0471549,1.98017,0.0127304,2,2
0.307822,-0.0257925,0.008,0.5,2,2.02436,0.220995,1.99671,0.328222,-0.50099,0.259289,-0.505732,0.220995,1.99671,0.433427,2.00355,0.0243645,1,2
0.391622,-0.0165393,0.208,0.5,2,2.01843,0.359306,2.00163,0.399332,-0.498052,0.399332,-0.498052,0.359306,2.00163,0.182617,1.99998,0.0184257,2,-2
0.48513,-0.00435681,0.032,0.5,2,2.00215,0.700204,1.98621,0.431651,-0.499326,0.399332,-0.498052,0.700204,1.98621,0.52606,2.00541,0.00214982,1,-2
0.584718,-0.0111407,-0.168,0.5,2,1.99999,0.780781,1.97922,0.535701,-0.508743,0.535701,-0.508743,0.780781,1.97922,0.60662,1.99387,-1.06096e-05,2,-2
0.680988,-0.0375769,-0.368,0.5,2,2.01907,0.824819,1.97637,0.646728,-0.517281,0.535701,-0.508743,0.824819,1.97637,0.648635,1.98811,0.0190742,1,2
0.776622,-0.0662489,-0.192,0.5,2,2.04867,0.669437,1.97961,0.800235,-0.516963,0.800235,-0.516963,0.669437,1.97961,0.490343,1.97097,0.0486679,2,2
0.876033,-0.0754206,0.008,0.5,2,2.06284,0.823538,1.98675,0.887158,-0.512438,0.800235,-0.516963,0.823538,1.98675,0.643078,1.98254,0.0628407,1,2
0.975285,-0.0646596,0.208,0.5,2,2.05499,0.978249,1.99032,0.974643,-0.509673,0.974643,-0.509673,0.978249,1.99032,0.79863,1.98861,0.0549858,2,2
1.07042,-0.0343947,0.408,0.5,2,2.02673,1.0571,1.99229,1.07353,-0.507651,0.974643,-0.509673,1.0571,1.99229,1.26975,1.99002,0.0267332,1,-2
1.16471,-0.00156771,0.236,0.5,2,1.98827,1.42349,1.96979,1.09811,-0.508948,1.09811,-0.508948,1.42349,1.96979,1.25093,1.99039,-0.0117335,2,-2
1.26362,0.0119678,0.036,0.5,2,1.96391,1.46678,1.96534,1.20817,-0.521247,1.09811,-0.508948,1.46678,1.96534,1.29588,1.98335,-0.0360904,1,-2
1.36325,0.00558285,-0.164,0.5,2,1.96182,1.54776,1.95871,1.31264,-0.530211,1.31264,-0.530211,1.54776,1.95871,1.37687,1.97228,-0.0381798,2,-2
1.45963,-0.0204681,-0.364,0.5,2,1.98097,1.59284,1.95601,1.42472,-0.538327,1.31264,-0.530211,1.59284,1.95601,1.41994,1.96671,-0.0190338,1,2
1.55527,-0.0491159,-0.192,0.5,2,2.01085,1.45006,1.95898,1.58086,-0.537599,1.58086,-0.537599,1.45006,1.95898,1.2744,1.94963,0.0108469,2,2
1.65468,-0.0582876,0.008,0.5,2,2.02563,1.60313,1.96668,1.66675,-0.532508,1.58086,-0.537599,1.60313,1.96668,1.42604,1.9616,0.0256257,1,2
1.75393,-0.0475265,0.208,0.5,2,2.01823,1.75684,1.9707,1.75324,-0.529294,1.75324,-0.529294,1.75684,1.9707,1.5805,1.96825,0.0182321,2,-2
1.85301,-0.0352101,0.024,0.5,2,2.00057,2.0491,1.95573,1.80405,-0.532231,1.75324,-0.529294,2.0491,1.95573,2.25755,1.93123,0.000574112,1,-2
1.95255,-0.0427902,-0.176,0.5,2,1.99885,2.12969,1.9482,1.90814,-0.541966,1.90814,-0.541966,2.12969,1.9482,2.33874,1.92848,-0.00114739,2,-2
2.04861,-0.0699957,-0.376,0.5,2,2.01795,2.24354,1.93852,2.00204,-0.549789,1.90814,-0.541966,2.24354,1.93852,2.06779,1.95248,0.017952,1,2
2.14401,-0.0994319,-0.2,0.5,2,2.0476,2.05324,1.94616,2.16406,-0.551385,2.16406,-0.551385,2.05324,1.94616,1.87418,1.93896,0.0476019,2,2
2.24334,-0.109399,-1.41285e-11,0.5,2,2.0623,2.20736,1.95259,2.25098,-0.547029,2.16406,-0.551385,2.20736,1.95259,2.02692,1.94976,0.0623026,1,2
2.34268,-0.0994319,0.2,0.5,2,2.05486,2.36208,1.95534,2.33848,-0.544551,2.33848,-0.544551,2.36208,1.95534,2.18252,1.95435,0.0548613,2,2
2.43805,-0.0699291,0.4,0.5,2,2.02666,2.47632,1.95637,2.42912,-0.54318,2.33848,-0.544551,2.47632,1.95637,2.29909,1.95897,0.0266645,1,-2
2.53284,-0.0385707,0.22,0.5,2,1.98858,2.78879,1.93346,2.46701,-0.545741,2.46701,-0.545741,2.78879,1.93346,2.61622,1.95493,-0.0114243,2,-2
2.63195,-0.0266194,0.02,0.5,2,1.96551,2.83243,1.92864,2.57744,-0.558323,2.46701,-0.545741,2.83243,1.92864,3.03747,1.90532,-0.0344917,1,-2
2.73147,-0.0345975,-0.18,0.5,2,1.96471,2.91341,1.92167,2.6819,-0.567591,2.6819,-0.567591,2.91341,1.92167,2.74226,1.93776,-0.0352938,2,-2
2.82741,-0.0621871,-0.38,0.5,2,1.98511,2.95803,1.91863,2.79354,-0.575958,2.6819,-0.567591,2.95803,1.91863,2.7847,1.93147,-0.0148863,1,2
2.92259,-0.0923614,-0.208,0.5,2,2.0163,2.84932,1.92261,2.94016,-0.575739,2.94016,-0.575739,2.84932,1.92261,2.67331,1.91397,0.0163033,2,2
3.02184,-0.103122,-0.008,0.5,2,2.03221,2.96717,1.92836,3.03442,-0.570738,2.94016,-0.575739,2.96717,1.92836,2.78944,1.92354,0.0322149,1,2
3.12125,-0.0939508,0.192,0.5,2,2.02509,3.12123,1.93114,3.12125,-0.568859,3.12125,-0.568859,3.12123,1.93114,2.94395,1.93235,0.0250919,2,2
3.21686,-0.0652119,0.392,0.5,2,1.99807,3.23569,1.93277,3.21212,-0.567115,3.12125,-0.568859,3.23569,1.93277,3.44558,1.92983,-0.00192583,1,-2
3.31178,-0.0342532,0.216,0.5,2,1.96088,3.53798,1.91353,3.24958,-0.569776,3.24958,-0.569776,3.53798,1.91353,3.74218,1.88743,-0.0391216,2,-2
3.41094,-0.0226984,0.016,0.5,2,1.93869,3.61639,1.90507,3.35145,-0.580851,3.24958,-0.569776,3.61639,1.90507,3.44772,1.92235,-0.0613133,1,-2
3.51042,-0.0310746,-0.184,0.5,2,1.93859,3.66396,1.90143,3.46596,-0.590721,3.46596,-0.590721,3.66396,1.90143,3.49487,1.91632,-0.0614098,2,-2
3.60625,-0.0590477,-0.384,0.5,2,1.95976,3.70888,1.89802,3.57796,-0.59855,3.46596,-0.590721,3.70888,1.89802,3.91424,1.88514,-0.0402436,1,2
3.70153,-0.0888856,-0.204,0.5,2,1.99113,3.62122,1.90062,3.72205,-0.597345,3.72205,-0.597345,3.62122,1.90062,3.44742,1.89159,-0.0088737,2,2
3.80082,-0.0992495,-0.004,0.5,2,2.00696,3.73881,1.90675,3.81606,-0.592052,3.72205,-0.597345,3.73881,1.90675,3.56329,1.90148,0.0069623,1,2
3.9002,-0.0896802,0.196,0.5,2,2.00056,3.89217,1.91086,3.9022,-0.589118,3.9022,-0.589118,3.89217,1.91086,3.7171,1.91072,0.000558376,2,-2
3.9992,-0.0766988,0.032,0.5,2,1.98269,4.21218,1.89452,3.94363,-0.591014,3.9022,-0.589118,4.21218,1.89452,4.03975,1.91469,-0.017309,1,-2
4.0988,-0.0834822,-0.168,0.5,2,1.97988,4.29289,1.88686,4.04781,-0.601095,4.04781,-0.601095,4.29289,1.88686,4.12049,1.90232,-0.0201184,2,-2
4.19507,-0.109918,-0.368,0.5,2,1.99881,4.30264,1.886,4.1681,-0.610378,4.04781,-0.601095,4.30264,1.886,4.51215,1.87304,-0.00118625,1,2
4.2907,-0.13859,-0.192,0.5,2,2.03056,4.21987,1.89073,4.30708,-0.607745,4.30708,-0.607745,4.21987,1.89073,4.04279,1.88073,0.03056,2,2
4.39011,-0.147762,0.008,0.5,2,2.04414,4.33809,1.89571,4.40171,-0.603479,4.30708,-0.607745,4.33809,1.89571,4.55266,1.89852,0.0441351,1,2
4.48936,-0.137001,0.208,0.5,2,2.03574,4.4923,1.89874,4.4887,-0.601258,4.4887,-0.601258,4.4923,1.89874,4.31429,1.89795,0.0357425,2,2
4.5845,-0.106736,0.408,0.5,2,2.00658,4.64135,1.89903,4.57052,-0.599963,4.4887,-0.601258,4.64135,1.89903,4.46595,1.90267,0.00657511,1,-2
4.67879,-0.0739092,0.236,0.5,2,1.9671,4.93481,1.87646,4.60943,-0.602278,4.60943,-0.602278,4.93481,1.87646,4.76417,1.89862,-0.0329018,2,-2
4.7777,-0.0603737,0.036,0.5,2,1.94218,4.97861,1.87139,4.72,-0.615201,4.60943,-0.602278,4.97861,1.87139,4.80962,1.89023,-0.0578198,1,-2
4.87733,-0.0667587,-0.164,0.5,2,1.93951,5.05974,1.86415,4.82462,-0.624767,4.82462,-0.624767,5.05974,1.86415,4.8908,1.87842,-0.0604929,2,-2
4.97371,-0.0928096,-0.364,0.5,2,1.95818,5.10539,1.86094,4.93727,-0.633399,4.82462,-0.624767,5.10539,1.86094,4.93446,1.87244,-0.0418162,1,2
5.06935,-0.121457,-0.192,0.5,2,1.98754,4.96536,1.86336,5.09616,-0.633211,5.09616,-0.633211,4.96536,1.86336,5.17382,1.87141,-0.0124556,2,2
5.16876,-0.130629,0.008,0.5,2,2.00037,5.15276,1.86968,5.17276,-0.630245,5.09616,-0.633211,5.15276,1.86968,4.97784,1.86748,0.000368357,1,2
5.26801,-0.119868,0.208,0.5,2,1.99214,5.27089,1.87227,5.26728,-0.627723,5.26728,-0.627723,5.27089,1.87227,5.09661,1.87233,-0.00785506,2,-2
5.36685,-0.1057,0.044,0.5,2,1.97278,5.58946,1.85448,5.30736,-0.629557,5.26728,-0.627723,5.58946,1.85448,5.79537,1.83055,-0.0272245,1,-2
5.46653,-0.111287,-0.156,0.5,2,1.96842,5.67017,1.84657,5.41153,-0.640015,5.41153,-0.640015,5.67017,1.84657,5.49886,1.86289,-0.03158,2,-2
5.56311,-0.136566,-0.356,0.5,2,1.98554,5.74987,1.84017,5.51471,-0.648749,5.41153,-0.640015,5.74987,1.84017,5.57692,1.85478,-0.0144634,1,2
5.65898,-0.164448,-0.184,0.5,2,2.01336,5.57265,1.84706,5.67984,-0.65064,5.67984,-0.65064,5.57265,1.84706,5.39652,1.84061,0.0133607,2,2
5.75846,-0.172824,0.016,0.5,2,2.02585,5.72605,1.85277,5.76604,-0.646909,5.67984,-0.65064,5.72605,1.85277,5.54878,1.85043,0.0258548,1,2
5.85762,-0.16127,0.216,0.5,2,2.01645,5.87959,1.85506,5.85235,-0.64479,5.85235,-0.64479,5.87959,1.85506,5.70332,1.85516,0.0164514,2,-2
